batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/cantabria/santander/restaurant/casona-del-judio,Casona del Judío,Santander,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/valladolid/restaurant/trigo,Trigo,Valladolid,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/cantabria/santander/restaurant/el-serbal-1197026,El Serbal,Santander,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/valladolid/restaurant/alquimia,Alquimia - Laboratorio,Valladolid,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/matapozuelos/restaurant/la-botica,La Botica de Matapozuelos,Matapozuelos,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/cantabria/hoznayo/restaurant/la-bicicleta,La Bicicleta,Hoznayo,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/sardon-de-duero/restaurant/refectorio,Refectorio,Sardón de Duero,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/cantabria/carasa_7770389/restaurant/pico-velasco,Pico Velasco,Carasa,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/cantabria/ampuero/restaurant/solana,Solana,Ampuero,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/quintanilla-de-onesimo/restaurant/taller,Taller Arzuaga,Quintanilla de Onésimo,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/avila/restaurant/barro,Barro,Ávila,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/burgos/restaurant/ricardo-temino,Ricardo Temiño,Burgos,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/burgos/restaurant/cobo-evolucion,Cobo Evolución,Burgos,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/penafiel/restaurant/ambivium,Ambivium,Peñafiel,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-la-mancha/talavera-de-la-reina/restaurant/raices-carlos-maldonado,Raíces-Carlos Maldonado,Talavera de la Reina,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/bilbao/restaurant/ola-martin-berasategui,Ola Martín Berasategui,Bilbao,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/bilbao/restaurant/zarate,Zarate,Bilbao,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/bilbao/restaurant/mina,Mina,Bilbao,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/bilbao/restaurant/islares,Islares,Bilbao,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/bilbao/restaurant/nerua-guggenheim-bilbao,Nerua Guggenheim Bilbao,Bilbao,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/mungia_1403141/restaurant/bakea,Bakea,Mungia,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/andalucia/sevilla/restaurant/canabota,Cañabota,Seville,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/andalucia/sevilla/restaurant/abantal,Abantal,Seville,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/galdakao/restaurant/andra-mari220169,Andra Mari,Galdakao,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/larrabetzu/restaurant/eneko,Eneko,Larrabetzu,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/amorebieta-etxano/restaurant/la-revelia,La Revelía,Amorebieta - Etxano,Spain,restaurant,,€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/amorebieta-etxano/restaurant/boroa,Boroa,Amorebieta - Etxano,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/andalucia/cadiz/restaurant/mare-1213853,Mare,Cadiz,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/comunidad-de-madrid/san-lorenzo-de-el-escorial/restaurant/montia-1196081,Montia,San Lorenzo de El Escorial,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/andalucia/cadiz/restaurant/codigo-de-barra,Código de Barra,Cadiz,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/andalucia/los-rosales_3888074/restaurant/ochando,Ochando,Los Rosales,Spain,restaurant,,€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/pais-vasco/dima/restaurant/garena,Garena,Dima,Spain,restaurant,,€€€€,
